,event_uid,venue_uid,start_date,end_date,artist_list,num_artist,venue,coordinates,address,city,zip,url
5752,4379333,15797266,2015-01-17,2015-02-14,[987227],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5753,4554628,15797266,2019-09-07,2019-10-12,[8755313],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5754,4880214,15797266,2013-06-01,2013-08-30,"[1695801, 14496034]",2,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5755,5121562,15797266,2018-10-20,2018-11-21,[11476506],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5756,5324549,15797266,2018-01-13,2018-02-17,[10666700],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5757,6338008,15797266,2016-02-27,2016-03-26,[4021310],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5758,6445665,15797266,2013-01-12,2013-02-09,"[3241957, 4021310]",2,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5759,6927278,15797266,2019-05-18,2019-06-22,[4898679],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5760,7066875,15797266,2019-04-06,2019-05-11,[3672488],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5761,8001328,15797266,2014-05-03,2014-05-29,[5700127],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5762,8571269,15797266,2016-05-21,2016-07-30,[8755313],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5763,8861522,15797266,2015-06-06,2015-08-31,[1263626],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5764,8882204,15797266,2018-12-01,2019-01-12,0,0,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5765,8912823,15797266,2017-02-25,2017-04-01,0,0,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5766,10047433,15797266,2018-02-24,2018-03-31,[5005591],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5767,10187431,15797266,2015-02-21,2015-03-21,[11897216],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5768,10395463,15797266,2012-10-20,2012-11-24,[1705864],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5769,11593577,15797266,2016-09-10,2016-10-15,[14496034],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5770,11959022,15797266,2015-10-24,2015-11-25,[102538],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5771,12269551,15797266,2016-04-09,2016-05-14,[5005591],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5772,12624449,15797266,2015-03-28,2015-04-25,[12643480],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5773,12754571,15797266,2015-12-05,2016-01-09,"[987227, 2839916, 3241957, 3297954, 3417280, 3669356, 4021310, 4898679, 5005591, 5663578, 6151827, 6181737, 7181438, 8279902, 9909425, 10666700, 10770640, 11897216, 12771124, 13875544, 14074220, 14496034]",22,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5774,13533133,15797266,2017-05-20,2017-07-29,[4151828],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5775,13607464,15797266,2014-09-13,2014-10-18,"[939497, 1613569, 4022017, 4158146]",4,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5776,13845998,15797266,2019-02-23,2019-03-30,[987227],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5777,13875722,15797266,2018-04-07,2018-05-12,[4021310],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5778,15339299,15797266,2014-06-07,2014-08-16,[3241957],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5779,15621870,15797266,2019-01-19,2019-02-16,[5337070],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5780,16174895,15797266,2013-10-26,2013-11-30,[5663578],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5781,16229825,15797266,2018-09-08,2018-10-13,[13602713],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5782,16683511,15797266,2016-01-16,2016-02-20,[3672488],1,Catherine Couturier Gallery,"29.7347642653061,-95.419156244898",2635 Colquitt Street,Houston,77098.0,www.johnclearygallery.com
5783,327531,15817929,2017-04-23,2017-04-23,0,0,AMC Studio 30,"29.73270275,-95.51402371875",2949 Dunvale Road,Houston,77063.0,
5784,328232,7898351,2016-11-10,2016-12-03,0,0,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5785,729411,7898351,2010-02-25,2010-03-20,[996877],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5786,1542089,7898351,2016-01-21,2016-02-21,"[2722949, 4510629, 8036530, 11140415, 14989642, 16661968]",6,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5787,1940978,7898351,2014-10-15,2014-10-30,"[1384506, 4099215]",2,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5788,2338210,7898351,2018-10-25,2018-11-09,[1870731],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5789,2533916,7898351,2012-03-26,2012-03-30,[3307888],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5790,2679375,7898351,2018-11-15,2018-11-25,[7663534],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5791,3242984,7898351,2014-09-25,2014-10-09,"[1894398, 9243430, 12065794, 13415340, 15489542]",5,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5792,3948415,7898351,2015-09-24,2015-10-23,[13084383],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5793,3967949,7898351,2019-02-28,2019-03-16,[832763],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5794,4154594,7898351,2015-02-05,2015-03-01,[7592347],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5795,5643196,7898351,2015-10-29,2015-11-26,"[5243756, 14805777]",2,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5796,5889734,7898351,2011-09-29,2011-09-29,"[1932357, 16251044]",2,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5797,6345205,7898351,2014-02-13,2014-02-23,[14498957],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5798,6864281,7898351,2018-11-29,2019-01-15,[12125292],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5799,6996243,7898351,2016-09-22,2016-10-08,0,0,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5800,8060563,7898351,2016-03-31,2016-04-30,"[5065851, 9506777]",2,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5801,8500735,7898351,2019-04-25,2019-04-26,0,0,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5802,8995486,7898351,2015-04-23,2015-04-30,[10117007],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5803,9816779,7898351,2018-02-24,2018-03-17,[5206216],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5804,10953084,7898351,2019-03-28,2019-03-23,0,0,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5805,12238458,7898351,2018-03-25,2018-04-07,[12522248],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5806,14384649,7898351,2016-08-25,2016-09-20,[10037441],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5807,15113746,7898351,2017-04-06,2017-05-15,0,0,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5808,15215527,7898351,2010-12-09,2011-01-10,"[6856169, 10922589]",2,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5809,16162722,7898351,2010-04-22,2010-05-22,"[10834313, 16433488]",2,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5810,16545702,7898351,2017-01-12,2017-02-01,[4779332],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5811,16745188,7898351,2014-12-04,2015-01-10,[16496678],1,Inferno Gallery (Rice University),"29.7173941,-95.4018312",6100 Main Street,Houston,77005.0,matchbox.rice.edu
5812,336723,11786582,2017-09-14,2017-10-14,[2842284],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5813,2933676,11786582,2018-08-25,2018-09-29,[7683854],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5814,3993252,11786582,2016-02-11,2016-02-25,[10251931],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5815,6499062,11786582,2016-09-10,2016-10-09,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5816,6596780,11786582,2019-06-08,2019-06-29,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5817,7269699,11786582,2017-01-20,2017-04-29,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5818,7355039,11786582,2018-03-08,2018-04-14,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5819,7728138,11786582,2014-04-11,2014-06-01,[4714483],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5820,8075685,11786582,2015-06-26,2015-08-28,"[1976691, 5892494, 8651922, 10478093, 11377023, 12657551]",6,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5821,8151838,11786582,2019-01-17,2019-02-23,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5822,8500207,11786582,2018-10-18,2018-11-17,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5823,8667752,11786582,2017-04-01,2017-04-01,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5824,8999892,11786582,2014-09-05,2014-10-04,"[3520773, 4223231, 6322300, 8525807, 11662888, 14425449, 15903807, 16257682]",8,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5825,9867208,11786582,2019-09-05,2019-10-12,[1298550],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5826,11121097,11786582,2019-05-03,2019-05-25,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5827,11165541,11786582,2016-03-11,2016-03-25,[10758067],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5828,12585567,11786582,2019-07-13,2019-07-27,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5829,13007488,11786582,2018-12-07,2018-12-08,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5830,13048577,11786582,2018-01-18,2018-02-23,[7255145],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5831,13582637,11786582,2017-07-15,2017-08-19,[3998423],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5832,14130489,11786582,2015-02-14,2015-04-04,[12548716],1,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5833,15515451,11786582,2018-06-09,2018-06-30,0,0,The Community Artists' Collective,"29.7346417,-95.3798594","4101 San Jacinto Street, Suite 116",Houston,77004.0,thecollective.org
5834,339072,416130,2013-10-10,2013-11-06,"[1012108, 4314694, 8200502, 13375152]",4,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5835,1002017,416130,2009-06-04,2009-06-30,"[1664829, 3834942, 4014364, 8221927]",4,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5836,1194621,416130,2014-12-04,2015-01-14,"[982595, 2451759, 6816460, 11860473, 13969582]",5,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5837,1199201,416130,2009-03-16,2009-04-02,[4127659],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5838,2127541,416130,2008-10-14,2008-11-13,[3778757],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5839,2463256,416130,2010-07-12,2010-09-01,"[2979804, 4039860]",2,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5840,2557073,416130,2009-01-15,2009-02-05,[4310798],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5841,2597344,416130,2010-09-09,2010-10-06,"[2176855, 2451759, 3441956, 3610143, 4014364, 5754645, 5849272, 11095551, 11222814, 14839613]",10,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5842,4396801,416130,2016-11-02,2016-12-12,0,0,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5843,5007846,416130,2016-01-19,2016-04-02,[11911383],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5844,5229779,416130,2014-01-22,2014-03-26,[14496034],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5845,5278578,416130,2009-04-06,2009-04-17,0,0,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5846,5501245,416130,2010-06-10,2010-06-24,[1404828],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5847,5997522,416130,2012-08-27,2012-09-20,0,0,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5848,6178114,416130,2014-10-15,2014-11-13,[15813748],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5849,6403109,416130,2009-12-17,2010-01-19,0,0,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5850,7936566,416130,2013-01-07,2013-02-07,[6597552],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5851,9230007,416130,2012-06-06,2012-07-03,[16146610],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5852,9616549,416130,2015-01-28,2015-03-18,[10418764],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5853,9786545,416130,2009-07-07,2009-09-02,[9679783],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5854,10204106,416130,2015-11-02,2016-01-04,[14394148],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5855,10814095,416130,2012-07-19,2012-08-09,[9841978],1,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
5856,10954645,416130,2010-02-25,2010-03-25,"[4014364, 4491341, 6368378, 8802908, 10346515, 13132877, 16316000]",7,Art Gallery (LSC Kingwood),"30.051647,-95.245432",20000 Kingwood Drive,Kingwood,77339.0,kingwood.lonestar.edu
